EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 16:04:16"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF03
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF03_seal0
StartYear,1974

Data,KemptonsQ

Year,Value
1974,0.5981598
1975,0.5817071
1976,0.5739936
1977,0.566918
1978,0.5695558
1979,0.5730021
1980,0.5710037
1981,0.5698763
1982,0.5654415
1983,0.564075
1984,0.5695049
1985,0.5811665
1986,0.595679
1987,0.6146907
1988,0.6405066
1989,0.6472722
1990,0.6270563
1991,0.6365702
1992,0.6589963
1993,0.6571532
1994,0.6496432
1995,0.652219
1996,0.679024
1997,0.7333682
1998,0.7620839
1999,0.6845193
2000,0.6855578
2001,0.7373507
2002,0.7785359
2003,0.7412667
2004,0.7166872
2005,0.7700806
2006,0.8455282
2007,0.7898915
2008,0.7557905
2009,0.7515081
2010,0.7989984
2011,0.9565024
2012,0.9731698
2013,0.8160425
2014,0.478052
2015,0.5020779
2016,0.497652
2017,0.5138444
2018,0.4820384
2019,0.487288
2020,0.5078616
2021,0.510819
2022,0.4948935
2023,0.4777314
2024,0.4394897
2025,0.4532597
2026,0.4777807
2027,0.4890002
2028,0.5084571
2029,0.489606
2030,0.4965718
2031,0.4976352
2032,0.4770853
2033,0.457968
2034,0.4886427
2035,0.4680912
2036,0.4622385
2037,0.4828924
2038,0.469091
2039,0.4908818
2040,0.4596573
2041,0.4610349
2042,0.4598183
2043,0.4518154
2044,0.4247971
2045,0.4328449
2046,0.4700277
2047,0.4684636
2048,0.4497678
2049,0.4449689
2050,0.4587279
2051,0.4688441
2052,0.468652
2053,0.4739526
2054,0.4723877
2055,0.4556454
2056,0.4428144
2057,0.4535545
2058,0.4279812
2059,0.4328897
2060,0.4247824
2061,0.4291164
2062,0.4528768
2063,0.4676338
2064,0.4676716
2065,0.46603
2066,0.4558684
2067,0.4717335
2068,0.4628756
2069,0.4324888
2070,0.4430759
2071,0.4256345
2072,0.4367191
2073,0.4480682
2074,0.4545743
2075,0.4087474
2076,0.4090368
2077,0.442704
2078,0.4680239
2079,0.4697227
2080,0.4872452
2081,0.4748544
2082,0.4647794
2083,0.4389237
2084,0.3244119
2085,0.3929857
2086,0.3291125
2087,0.3593924
2088,0.4032004
2089,0.4490574
2090,0.417591
2091,0.3987353
2092,0.4008116
2093,0.463199
2094,0.4658734
2095,0.4521933
2096,0.4707834
2097,0.4050975
2098,0.4026059
