EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 16:04:16"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF03
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF03_seal0
StartYear,1974

Data,TLC

Year,Value
1974,3.369971
1975,3.386581
1976,3.40941
1977,3.4155
1978,3.431331
1979,3.47511
1980,3.526843
1981,3.52274
1982,3.55748
1983,3.556579
1984,3.568333
1985,3.547599
1986,3.54265
1987,3.543287
1988,3.511519
1989,3.491552
1990,3.474976
1991,3.514651
1992,3.410787
1993,3.393248
1994,3.42821
1995,3.442651
1996,3.510261
1997,3.443699
1998,3.404574
1999,3.427565
2000,3.42604
2001,3.39365
2002,3.356032
2003,3.353102
2004,3.362199
2005,3.345758
2006,3.373719
2007,3.335282
2008,3.316277
2009,3.339391
2010,3.401489
2011,3.39604
2012,3.403322
2013,3.362772
2014,3.393534
2015,3.391497
2016,3.42211
2017,3.431515
2018,3.456387
2019,3.481373
2020,3.46857
2021,3.457968
2022,3.442724
2023,3.438503
2024,3.432379
2025,3.4381
2026,3.421638
2027,3.406217
2028,3.382884
2029,3.388875
2030,3.408205
2031,3.426231
2032,3.415951
2033,3.438627
2034,3.443818
2035,3.426541
2036,3.43943
2037,3.408904
2038,3.424634
2039,3.41356
2040,3.404169
2041,3.439949
2042,3.436686
2043,3.430086
2044,3.445948
2045,3.427451
2046,3.409798
2047,3.401831
2048,3.394667
2049,3.403746
2050,3.437146
2051,3.43697
2052,3.42215
2053,3.422837
2054,3.422817
2055,3.415777
2056,3.444601
2057,3.419628
2058,3.431776
2059,3.448335
2060,3.419163
2061,3.414905
2062,3.421985
2063,3.388388
2064,3.392599
2065,3.40335
2066,3.420804
2067,3.454888
2068,3.463376
2069,3.451744
2070,3.460408
2071,3.457413
2072,3.441024
2073,3.422736
2074,3.410316
2075,3.394151
2076,3.406199
2077,3.415136
2078,3.406945
2079,3.425845
2080,3.404168
2081,3.432639
2082,3.497898
2083,3.520075
2084,3.490201
2085,3.473966
2086,3.451582
2087,3.413156
2088,3.40645
2089,3.364001
2090,3.349542
2091,3.345089
2092,3.357748
2093,3.425859
2094,3.388016
2095,3.455464
2096,3.421465
2097,3.471375
2098,3.526218
