EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:44:37"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF1
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF1_seal0
StartYear,1974

Data,KemptonsQ

Year,Value
1974,0.5981598
1975,0.5817071
1976,0.5739936
1977,0.566918
1978,0.5695558
1979,0.5730021
1980,0.5710037
1981,0.5698763
1982,0.5654415
1983,0.564075
1984,0.5695049
1985,0.5811665
1986,0.595679
1987,0.6146907
1988,0.6405066
1989,0.6472722
1990,0.6270563
1991,0.6365702
1992,0.6589963
1993,0.6571532
1994,0.6496432
1995,0.652219
1996,0.679024
1997,0.7333682
1998,0.7620839
1999,0.6845193
2000,0.6855578
2001,0.7373507
2002,0.7785358
2003,0.7412667
2004,0.7166872
2005,0.7700806
2006,0.8455282
2007,0.7898915
2008,0.7557905
2009,0.7515081
2010,0.7989984
2011,0.9565024
2012,0.9731697
2013,0.8160425
2014,0.4737802
2015,0.5050535
2016,0.4830796
2017,0.4680717
2018,0.4870553
2019,0.4743631
2020,0.4647588
2021,0.4746296
2022,0.4506155
2023,0.4431857
2024,0.4470864
2025,0.4565226
2026,0.47873
2027,0.4787546
2028,0.4525521
2029,0.4529088
2030,0.4810533
2031,0.4989196
2032,0.4775284
2033,0.45848
2034,0.468571
2035,0.4860201
2036,0.5100843
2037,0.5139428
2038,0.5225366
2039,0.5191485
2040,0.4926394
2041,0.4964942
2042,0.4903577
2043,0.4872108
2044,0.5177147
2045,0.5255889
2046,0.5120472
2047,0.5327718
2048,0.5159726
2049,0.5163352
2050,0.5158237
2051,0.5266685
2052,0.5258881
2053,0.5281578
2054,0.5290532
2055,0.5120713
2056,0.5385388
2057,0.5531866
2058,0.5487118
2059,0.54787
2060,0.558179
2061,0.5512204
2062,0.5462586
2063,0.5397683
2064,0.5464654
2065,0.5589285
2066,0.5527921
2067,0.5352945
2068,0.5433708
2069,0.549835
2070,0.5571593
2071,0.5520182
2072,0.5534992
2073,0.5529218
2074,0.5394712
2075,0.5384815
2076,0.5560151
2077,0.5598547
2078,0.5535097
2079,0.5536231
2080,0.5500003
2081,0.5476197
2082,0.5207985
2083,0.5326261
2084,0.5207221
2085,0.5094972
2086,0.4878757
2087,0.4791248
2088,0.4815213
2089,0.4888582
2090,0.5039076
2091,0.5137183
2092,0.5225548
2093,0.5293651
2094,0.5154433
2095,0.5110882
2096,0.505219
2097,0.5117111
2098,0.517704
