EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:44:37"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF1
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF1_seal0
StartYear,1974

Data,"Prey of JuvCod"

TimeStep,"Mysids","macrozoobenthos","JuvSprat","AdSprat","JuvHerring","AdHerring",
1,0.2603958,0.5284796,0.007959889,0.03671725,0.04851179,0.005916079
2,0.2729435,0.5172382,0.008142331,0.03697761,0.04883244,0.005859062
3,0.2896607,0.501803,0.008211088,0.03747744,0.04854991,0.005783994
4,0.3076244,0.4850189,0.008041344,0.03803813,0.04738667,0.005719225
5,0.3246752,0.4687033,0.007734132,0.03855297,0.04579784,0.00567172
6,0.3394034,0.4540556,0.007404033,0.03897497,0.04420956,0.005644934
7,0.3510784,0.4417455,0.007133122,0.03930543,0.04292664,0.005640217
8,0.3594445,0.4320714,0.006967097,0.03957088,0.04213155,0.005657705
9,0.3645107,0.4251047,0.006926942,0.03980494,0.04191894,0.005696819
10,0.3664004,0.4207904,0.00702061,0.04003826,0.04233336,0.005756547
11,0.3652653,0.4190094,0.007250127,0.04029428,0.04339603,0.005835554
12,0.3612511,0.4196111,0.007614719,0.04058825,0.04511959,0.005932217
13,0.3522522,0.4239698,0.00814085,0.04104621,0.04761818,0.006062263
14,0.3413947,0.4298411,0.008821807,0.04157259,0.05080516,0.006199562
15,0.3278012,0.4381303,0.009578317,0.04204282,0.05455795,0.006346839
16,0.3120365,0.4481416,0.01046267,0.04249771,0.05900456,0.006498518
17,0.2945434,0.4592904,0.01145601,0.04292234,0.06401116,0.006647569
18,0.2759726,0.4712051,0.01252572,0.04331177,0.06940174,0.00678995
19,0.2569842,0.4834633,0.01362841,0.04365516,0.07495742,0.006921258
20,0.2382557,0.4956798,0.01467442,0.04401698,0.08043743,0.007038164
21,0.2204225,0.5074875,0.01557613,0.04445669,0.08559298,0.007138311
22,0.2040512,0.5185704,0.01627157,0.04500591,0.09019159,0.007220793
23,0.1896094,0.528664,0.01672764,0.04567457,0.09403733,0.007286091
24,0.1774528,0.537553,0.01693837,0.04645681,0.09698628,0.007335835
25,0.1796745,0.5365056,0.01684776,0.04666118,0.09832855,0.007266079
26,0.1808737,0.5376751,0.01616723,0.0466975,0.09789363,0.007223974
27,0.1868522,0.5325384,0.01592191,0.0473838,0.09831287,0.007170493
28,0.1963814,0.5250685,0.01535686,0.04830122,0.09688003,0.007128337
29,0.208598,0.5161844,0.01455923,0.04932919,0.09426522,0.007104354
30,0.2222908,0.5066348,0.01359376,0.05031815,0.09087291,0.007099682
31,0.2362982,0.4971949,0.01255083,0.05117222,0.08710399,0.007115971
32,0.2492996,0.4878655,0.0113779,0.05202697,0.08316312,0.007155456
33,0.2608296,0.4796356,0.01032797,0.05264859,0.07945993,0.007230567
34,0.2703779,0.4727963,0.009438665,0.05305871,0.07619265,0.007342944
35,0.2776436,0.4675165,0.008723438,0.05329663,0.07348087,0.007494369
36,0.2824816,0.4638738,0.00818265,0.05339843,0.07138935,0.007684844
37,0.2822357,0.4635546,0.00779666,0.05378806,0.07008284,0.007941178
38,0.279711,0.4650621,0.007539952,0.05399198,0.0692858,0.008226394
39,0.2742818,0.468767,0.007436659,0.0539973,0.06926969,0.008540907
40,0.2667237,0.4740448,0.007486475,0.05387425,0.06999852,0.00887503
41,0.2576713,0.4804546,0.007667227,0.05365356,0.07128695,0.00921983
42,0.2476848,0.4875826,0.007952844,0.05335356,0.07294943,0.009565585
43,0.2372698,0.4950568,0.00831938,0.05298143,0.07481938,0.009902754
44,0.22722,0.5031006,0.008815427,0.05246872,0.07751082,0.01013717
45,0.2175999,0.5108924,0.009318546,0.05192426,0.08006869,0.01034224
46,0.2087264,0.5181971,0.009793105,0.05137977,0.08238034,0.01051351
47,0.200854,0.5248381,0.01020874,0.05085772,0.08434603,0.01064882
48,0.1941874,0.5307059,0.01054208,0.05037584,0.08589064,0.01074827
49,0.1844502,0.5388811,0.01082353,0.05015617,0.08722376,0.01088783
50,0.1769814,0.5459641,0.01097546,0.04989207,0.08780186,0.01097673
51,0.1706724,0.5527306,0.01100631,0.04956121,0.0879631,0.01102896
52,0.1657621,0.5587497,0.01094687,0.04921389,0.0877841,0.01104576
53,0.162406,0.5638193,0.01079385,0.04887525,0.0871819,0.01103134
54,0.1607102,0.567804,0.01055012,0.0485577,0.08611831,0.01099068
55,0.1607114,0.5706083,0.01022516,0.0482593,0.08459465,0.01092855
56,0.1624408,0.5725244,0.009794063,0.04807279,0.0821101,0.01093158
57,0.1656986,0.5732358,0.009322089,0.04786233,0.07932625,0.0109244
58,0.1702975,0.5728404,0.008828321,0.04760729,0.07628573,0.01091335
59,0.175994,0.5714756,0.00833139,0.04729634,0.07306719,0.01090294
60,0.1825022,0.5693192,0.007847375,0.04692581,0.06976549,0.0108965
61,0.188897,0.5670388,0.007375125,0.04653099,0.0665309,0.01087927
62,0.1941045,0.5662162,0.006854642,0.04579359,0.06297966,0.01086542
63,0.1987708,0.5650894,0.006492699,0.0450491,0.06026271,0.01085698
64,0.2030368,0.5640608,0.006198638,0.04428748,0.05782503,0.01085593
65,0.2070558,0.5628952,0.005952859,0.04351257,0.05555896,0.01085756
66,0.2109795,0.5615938,0.005744884,0.04274143,0.05343534,0.01086145
67,0.2148686,0.560127,0.005566099,0.04198137,0.0514358,0.01086646
68,0.2186888,0.558089,0.005440693,0.04114737,0.05015244,0.01077512
