EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 16:27:55"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF03
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF03_seal100
StartYear,1974

Data,TLC

Year,Value
1974,3.369971
1975,3.386581
1976,3.40941
1977,3.4155
1978,3.431331
1979,3.47511
1980,3.526844
1981,3.52274
1982,3.55748
1983,3.556579
1984,3.568333
1985,3.547599
1986,3.54265
1987,3.543287
1988,3.511519
1989,3.491552
1990,3.474976
1991,3.514651
1992,3.410787
1993,3.393247
1994,3.42821
1995,3.442651
1996,3.510261
1997,3.443699
1998,3.404574
1999,3.427565
2000,3.42604
2001,3.39365
2002,3.356032
2003,3.353102
2004,3.362199
2005,3.345758
2006,3.373719
2007,3.335282
2008,3.316277
2009,3.339391
2010,3.401488
2011,3.39604
2012,3.403321
2013,3.362772
2014,3.383208
2015,3.399912
2016,3.408267
2017,3.435802
2018,3.462371
2019,3.479108
2020,3.478694
2021,3.493347
2022,3.504417
2023,3.527377
2024,3.532649
2025,3.543883
2026,3.505373
2027,3.487749
2028,3.483341
2029,3.483692
2030,3.47905
2031,3.469228
2032,3.448552
2033,3.459719
2034,3.496708
2035,3.499725
2036,3.523589
2037,3.523721
2038,3.493644
2039,3.488722
2040,3.502501
2041,3.487103
2042,3.49634
2043,3.515368
2044,3.5055
2045,3.507242
2046,3.496392
2047,3.496035
2048,3.491845
2049,3.488436
2050,3.523184
2051,3.539402
2052,3.51172
2053,3.514598
2054,3.516107
2055,3.491235
2056,3.498753
2057,3.515348
2058,3.500572
2059,3.489197
2060,3.507507
2061,3.528105
2062,3.517117
2063,3.518802
2064,3.523013
2065,3.509218
2066,3.50817
2067,3.534584
2068,3.520621
2069,3.497224
2070,3.511019
2071,3.530813
2072,3.529767
2073,3.517965
2074,3.493305
2075,3.470852
2076,3.48403
2077,3.489964
2078,3.49929
2079,3.541452
2080,3.522598
2081,3.501771
2082,3.512216
2083,3.50443
2084,3.491163
2085,3.513032
2086,3.526512
2087,3.533618
2088,3.527009
2089,3.522267
2090,3.526516
2091,3.500808
2092,3.517539
2093,3.524399
2094,3.518441
2095,3.543707
2096,3.556148
2097,3.529712
2098,3.542216
