EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 16:27:56"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF03
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF03_seal100
StartYear,1974

Data,KemptonsQ

Year,Value
1974,0.5981598
1975,0.5817071
1976,0.5739936
1977,0.566918
1978,0.5695558
1979,0.5730021
1980,0.5710037
1981,0.5698763
1982,0.5654416
1983,0.564075
1984,0.5695049
1985,0.5811665
1986,0.595679
1987,0.6146907
1988,0.6405066
1989,0.6472722
1990,0.6270563
1991,0.6365702
1992,0.6589963
1993,0.6571532
1994,0.6496432
1995,0.6522189
1996,0.679024
1997,0.7333682
1998,0.7620839
1999,0.6845193
2000,0.6855578
2001,0.7373507
2002,0.7785358
2003,0.7412667
2004,0.7166872
2005,0.7700806
2006,0.8455282
2007,0.7898915
2008,0.7557905
2009,0.7515081
2010,0.7989984
2011,0.9565024
2012,0.9731697
2013,0.8160424
2014,0.7995097
2015,0.8214653
2016,0.8283891
2017,0.8410614
2018,0.8402522
2019,0.8429006
2020,0.857655
2021,0.8838791
2022,0.8927092
2023,0.8841726
2024,0.875619
2025,0.8706942
2026,0.8830801
2027,0.8922279
2028,0.8773914
2029,0.859036
2030,0.8448969
2031,0.8428988
2032,0.8442484
2033,0.8515978
2034,0.8578125
2035,0.8569877
2036,0.8731551
2037,0.879154
2038,0.878526
2039,0.8738372
2040,0.8539369
2041,0.8393403
2042,0.8398688
2043,0.8334299
2044,0.8391652
2045,0.8516249
2046,0.8341131
2047,0.8435917
2048,0.8413777
2049,0.8494546
2050,0.8568328
2051,0.8528436
2052,0.8603148
2053,0.8561029
2054,0.8485503
2055,0.8463553
2056,0.8311952
2057,0.8125539
2058,0.824718
2059,0.8423347
2060,0.8453157
2061,0.8353809
2062,0.8378407
2063,0.8421516
2064,0.8398562
2065,0.8368884
2066,0.8273179
2067,0.8141937
2068,0.821191
2069,0.8347072
2070,0.8361375
2071,0.8258834
2072,0.8224881
2073,0.8234853
2074,0.8197597
2075,0.8148366
2076,0.8169985
2077,0.8111675
2078,0.8178418
2079,0.8138934
2080,0.8106406
2081,0.8175666
2082,0.809926
2083,0.8002238
2084,0.8127971
2085,0.8074899
2086,0.80268
2087,0.8072262
2088,0.8034437
2089,0.7977259
2090,0.7871783
2091,0.7772536
2092,0.7847107
2093,0.7829985
2094,0.7997522
2095,0.8079865
2096,0.8099614
2097,0.8185608
2098,0.8201223
