EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:45:08"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF1
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF1_seal0
StartYear,1974

Data,TLC

Year,Value
1974,3.369971
1975,3.386581
1976,3.40941
1977,3.4155
1978,3.431331
1979,3.47511
1980,3.526844
1981,3.52274
1982,3.55748
1983,3.556579
1984,3.568333
1985,3.547599
1986,3.54265
1987,3.543287
1988,3.511519
1989,3.491552
1990,3.474976
1991,3.514651
1992,3.410787
1993,3.393247
1994,3.42821
1995,3.442651
1996,3.510261
1997,3.443699
1998,3.404574
1999,3.427565
2000,3.42604
2001,3.39365
2002,3.356032
2003,3.353102
2004,3.362199
2005,3.345758
2006,3.373719
2007,3.335282
2008,3.316277
2009,3.339391
2010,3.401488
2011,3.39604
2012,3.403321
2013,3.362772
2014,3.506345
2015,3.470648
2016,3.441
2017,3.453473
2018,3.460564
2019,3.447803
2020,3.433701
2021,3.451082
2022,3.462809
2023,3.489662
2024,3.489728
2025,3.486839
2026,3.447204
2027,3.444001
2028,3.442131
2029,3.436073
2030,3.428104
2031,3.407106
2032,3.386475
2033,3.40326
2034,3.434481
2035,3.430333
2036,3.453608
2037,3.436079
2038,3.416842
2039,3.434761
2040,3.443119
2041,3.433876
2042,3.454323
2043,3.447983
2044,3.437022
2045,3.447737
2046,3.433229
2047,3.433557
2048,3.426976
2049,3.43784
2050,3.478717
2051,3.473129
2052,3.450038
2053,3.461954
2054,3.457127
2055,3.448125
2056,3.475843
2057,3.463402
2058,3.434189
2059,3.434622
2060,3.45995
2061,3.472392
2062,3.45602
2063,3.469232
2064,3.476896
2065,3.468425
2066,3.477134
2067,3.493285
2068,3.466153
2069,3.452382
2070,3.473022
2071,3.483266
2072,3.482119
2073,3.471254
2074,3.436659
2075,3.417911
2076,3.435213
2077,3.441134
2078,3.455415
2079,3.491312
2080,3.448131
2081,3.446139
2082,3.46095
2083,3.449257
2084,3.446688
2085,3.470163
2086,3.476368
2087,3.487852
2088,3.479267
2089,3.484136
2090,3.490174
2091,3.460376
2092,3.489732
2093,3.47523
2094,3.486295
2095,3.510777
2096,3.502582
2097,3.488549
2098,3.511448
