EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:45:08"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF1
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF1_seal0
StartYear,1974

Data,KemptonsQ

Year,Value
1974,0.5981598
1975,0.5817071
1976,0.5739936
1977,0.566918
1978,0.5695558
1979,0.5730021
1980,0.5710037
1981,0.5698763
1982,0.5654416
1983,0.564075
1984,0.5695049
1985,0.5811665
1986,0.595679
1987,0.6146907
1988,0.6405066
1989,0.6472722
1990,0.6270563
1991,0.6365702
1992,0.6589963
1993,0.6571532
1994,0.6496432
1995,0.6522189
1996,0.679024
1997,0.7333682
1998,0.7620839
1999,0.6845193
2000,0.6855578
2001,0.7373507
2002,0.7785358
2003,0.7412667
2004,0.7166872
2005,0.7700806
2006,0.8455282
2007,0.7898915
2008,0.7557905
2009,0.7515081
2010,0.7989984
2011,0.9565024
2012,0.9731697
2013,0.8160424
2014,0.476549
2015,0.4878622
2016,0.4775138
2017,0.4540766
2018,0.4769464
2019,0.4972608
2020,0.4901797
2021,0.5031379
2022,0.4984094
2023,0.4851252
2024,0.4910558
2025,0.4957533
2026,0.5022356
2027,0.4764883
2028,0.4597467
2029,0.4500922
2030,0.4651353
2031,0.4774328
2032,0.4825102
2033,0.4716692
2034,0.4816957
2035,0.468293
2036,0.4732999
2037,0.504097
2038,0.4847362
2039,0.4770417
2040,0.4877142
2041,0.4737923
2042,0.4704429
2043,0.4659912
2044,0.4691486
2045,0.4693731
2046,0.4766149
2047,0.4780753
2048,0.4850168
2049,0.4723604
2050,0.4824114
2051,0.4879986
2052,0.4949645
2053,0.4844591
2054,0.4714521
2055,0.4571091
2056,0.4650652
2057,0.48481
2058,0.4763149
2059,0.4834679
2060,0.484448
2061,0.4880653
2062,0.4886529
2063,0.4885711
2064,0.4900458
2065,0.4808297
2066,0.4675511
2067,0.477419
2068,0.4926947
2069,0.491394
2070,0.475942
2071,0.4672892
2072,0.4531718
2073,0.4711821
2074,0.4751371
2075,0.4804969
2076,0.4691103
2077,0.473314
2078,0.462747
2079,0.4781379
2080,0.4555287
2081,0.4648249
2082,0.4783373
2083,0.4793325
2084,0.4756278
2085,0.4817363
2086,0.4833496
2087,0.4784329
2088,0.4737615
2089,0.4705637
2090,0.4755466
2091,0.4706899
2092,0.4647275
2093,0.4755441
2094,0.4731349
2095,0.4863758
2096,0.4921097
2097,0.4943818
2098,0.483649
