EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:34:59"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal1_cofF1
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF1_seal1
StartYear,1974

Data,TLC

Year,Value
1974,3.369971
1975,3.386581
1976,3.40941
1977,3.4155
1978,3.431331
1979,3.47511
1980,3.526843
1981,3.52274
1982,3.55748
1983,3.556579
1984,3.568333
1985,3.547599
1986,3.54265
1987,3.543287
1988,3.511519
1989,3.491552
1990,3.474976
1991,3.514651
1992,3.410787
1993,3.393248
1994,3.42821
1995,3.442651
1996,3.510261
1997,3.443699
1998,3.404574
1999,3.427565
2000,3.42604
2001,3.39365
2002,3.356032
2003,3.353102
2004,3.362199
2005,3.345758
2006,3.373719
2007,3.335282
2008,3.316277
2009,3.339391
2010,3.401489
2011,3.39604
2012,3.403322
2013,3.362772
2014,3.517999
2015,3.455083
2016,3.448316
2017,3.437208
2018,3.440884
2019,3.442824
2020,3.409502
2021,3.393985
2022,3.378616
2023,3.37131
2024,3.367
2025,3.371766
2026,3.340364
2027,3.322019
2028,3.306182
2029,3.320053
2030,3.333846
2031,3.339863
2032,3.329972
2033,3.350496
2034,3.338796
2035,3.336686
2036,3.351202
2037,3.315171
2038,3.340917
2039,3.316725
2040,3.325063
2041,3.360416
2042,3.334883
2043,3.345567
2044,3.345082
2045,3.319758
2046,3.314053
2047,3.30932
2048,3.311595
2049,3.317662
2050,3.335562
2051,3.328658
2052,3.312268
2053,3.319082
2054,3.322002
2055,3.325313
2056,3.350736
2057,3.315776
2058,3.346741
2059,3.335479
2060,3.317387
2061,3.312488
2062,3.317003
2063,3.294178
2064,3.302412
2065,3.318829
2066,3.327377
2067,3.359255
2068,3.340128
2069,3.355205
2070,3.352289
2071,3.348107
2072,3.341623
2073,3.314662
2074,3.311942
2075,3.30307
2076,3.319305
2077,3.318876
2078,3.307674
2079,3.320678
2080,3.302052
2081,3.344812
2082,3.393747
2083,3.393445
2084,3.386039
2085,3.363487
2086,3.362073
2087,3.316938
2088,3.318496
2089,3.274799
2090,3.276918
2091,3.279718
2092,3.29018
2093,3.313669
2094,3.288215
2095,3.333136
2096,3.31497
2097,3.369214
2098,3.396564
