EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:00:37"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal100_cofF1
TimeSeries,new_data_weights_19742100_seal100_codF1
StartYear,1974

Data,TLC

Year,Value
1974,3.369971
1975,3.386581
1976,3.40941
1977,3.4155
1978,3.431331
1979,3.47511
1980,3.526843
1981,3.52274
1982,3.55748
1983,3.556579
1984,3.568333
1985,3.547599
1986,3.54265
1987,3.543287
1988,3.511519
1989,3.491552
1990,3.474976
1991,3.514651
1992,3.410787
1993,3.393248
1994,3.42821
1995,3.442651
1996,3.510261
1997,3.443699
1998,3.404574
1999,3.427565
2000,3.42604
2001,3.39365
2002,3.356032
2003,3.353102
2004,3.362199
2005,3.345758
2006,3.373719
2007,3.335282
2008,3.316277
2009,3.339391
2010,3.401489
2011,3.39604
2012,3.403322
2013,3.362772
2014,3.412777
2015,3.508775
2016,3.476938
2017,3.455077
2018,3.458231
2019,3.460249
2020,3.41985
2021,3.398669
2022,3.38074
2023,3.372714
2024,3.367453
2025,3.371453
2026,3.340086
2027,3.322058
2028,3.306415
2029,3.319541
2030,3.332124
2031,3.337474
2032,3.327331
2033,3.347685
2034,3.336426
2035,3.334367
2036,3.348279
2037,3.313203
2038,3.337436
2039,3.314652
2040,3.323732
2041,3.357714
2042,3.332937
2043,3.342567
2044,3.34286
2045,3.318646
2046,3.31331
2047,3.308761
2048,3.311019
2049,3.31701
2050,3.334727
2051,3.327741
2052,3.312307
2053,3.318926
2054,3.321763
2055,3.324747
2056,3.349198
2057,3.315593
2058,3.34661
2059,3.337309
2060,3.317015
2061,3.314834
2062,3.315996
2063,3.292739
2064,3.298989
2065,3.311789
2066,3.323688
2067,3.345856
2068,3.339534
2069,3.338691
2070,3.349458
2071,3.347087
2072,3.33752
2073,3.316039
2074,3.311079
2075,3.304512
2076,3.319726
2077,3.318902
2078,3.308892
2079,3.321013
2080,3.303458
2081,3.343986
2082,3.395045
2083,3.392282
2084,3.387553
2085,3.361804
2086,3.352561
2087,3.316548
2088,3.311293
2089,3.274498
2090,3.276695
2091,3.279687
2092,3.290314
2093,3.313948
2094,3.289388
2095,3.332264
2096,3.315921
2097,3.368413
2098,3.401237
