EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:00:36"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal100_cofF1
TimeSeries,new_data_weights_19742100_seal100_codF1
StartYear,1974

Data,"PredationMortality of Phytoplankton"

Year,"microzooplankton","Temora sp","Acartia sp","Pseudocalanus sp.","other mesozooplankton","Mysids",
2052,61.48151,6.812705,4.627705,4.4291,20.34945,0.3875589
2053,62.79607,6.511328,4.608728,4.401791,20.15414,0.3277998
2054,63.67676,7.1395,4.645714,4.438824,21.05241,0.2967998
2055,67.57169,7.110592,4.636101,4.460747,22.60701,0.6193866
2056,65.14662,6.184044,4.210014,4.345976,19.75475,0.1854348
2057,68.4521,7.781583,4.686294,4.511231,23.64638,0.4095099
2058,68.71,5.403569,3.395269,4.343295,21.02495,0.6439747
2059,67.18348,7.223398,4.638205,4.448329,21.40179,0.005147429
2060,63.52838,6.729181,4.574963,4.421859,20.85229,0.08297157
2061,68.25024,7.28519,4.461561,4.443993,22.38753,0.09054387
2062,65.05111,6.11215,4.409328,4.379421,20.43417,0.229164
2063,66.2642,7.251865,4.632246,4.448847,21.94551,0.08068208
2064,64.97773,6.759309,4.585269,4.407004,21.15061,0.4418594
2065,67.01175,6.789677,4.559468,4.421174,21.77599,0.1258282
2066,67.04703,6.963257,4.628397,4.442839,22.28297,0.4405675
2067,67.04863,6.162078,4.465321,4.382291,21.17241,0.2556717
2068,65.59351,7.011229,4.644565,4.43777,21.65971,0.4466458
2069,65.69713,7.133692,4.638076,4.412384,21.43946,0.4430561
2070,66.00165,6.680378,4.62545,4.40404,21.24952,0.1295436
2071,65.05271,7.124444,4.644448,4.425958,21.36631,0.1449683
2072,65.66898,6.606387,4.617179,4.410508,21.24113,0.1555886
2073,65.48972,6.948608,4.638463,4.423112,21.35963,0.2524141
2074,66.42614,6.752549,4.625411,4.424857,21.69016,0.4517922
2075,68.77968,7.257832,4.649665,4.446493,22.74442,0.4675131
2076,69.88192,6.419111,4.459238,4.411812,22.52497,0.5840976
2077,69.03875,6.987115,4.591187,4.415829,22.29166,0.4994828
2078,70.38452,7.034338,4.641062,4.443264,23.27442,0.9663229
2079,67.57275,5.122547,4.111371,4.313769,20.0404,0.3661216
2080,65.08078,7.441196,4.675342,4.440852,21.76295,0.1170113
2081,68.0575,6.682127,4.1773,4.414246,22.42704,0.2811933
2082,70.81382,6.999278,4.599424,4.432679,22.46489,0.02434645
2083,67.69463,6.904396,4.594912,4.433571,22.24319,0.192639
2084,70.02442,7.102292,4.386677,4.425285,22.65055,0.08746644
2085,68.5717,7.229677,4.642714,4.430284,22.39417,0.1405818
2086,68.69426,7.107455,4.63174,4.414302,22.18629,0.04049621
2087,71.06374,7.401616,4.658058,4.468256,23.80874,0.2325114
2088,70.76753,5.551361,3.339581,4.3467,21.63453,0.1818821
2089,71.22363,7.83399,4.681633,4.48435,23.89609,0.07514534
2090,74.19102,6.033569,4.168215,4.367896,23.34247,0.390412
2091,75.98335,7.922693,4.546923,4.491228,24.07604,0.002932622
2092,72.85612,6.19442,4.092849,4.349427,23.00924,0.01362181
2093,73.14296,7.24805,3.82238,4.425148,22.40361,5.48509E-05
2094,71.62524,7.073482,4.265542,4.451355,23.96053,0.0006101294
2095,70.83546,5.44553,4.063056,4.279907,20.04192,0.0001215124
2096,67.02052,7.636847,4.683222,4.461827,22.45913,6.714419E-06
2097,70.30333,6.270848,4.224742,4.407267,22.8446,5.863197E-05
2098,69.05912,6.354588,3.79043,4.396569,20.92117,4.321967E-06
