EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:00:37"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal100_cofF1
TimeSeries,new_data_weights_19742100_seal100_codF1
StartYear,1974

Data,KemptonsQ

Year,Value
1974,0.5981598
1975,0.5817071
1976,0.5739936
1977,0.566918
1978,0.5695558
1979,0.5730021
1980,0.5710037
1981,0.5698763
1982,0.5654415
1983,0.564075
1984,0.5695049
1985,0.5811665
1986,0.595679
1987,0.6146907
1988,0.6405066
1989,0.6472722
1990,0.6270563
1991,0.6365702
1992,0.6589963
1993,0.6571532
1994,0.6496432
1995,0.652219
1996,0.679024
1997,0.7333682
1998,0.7620839
1999,0.6845193
2000,0.6855578
2001,0.7373507
2002,0.7785359
2003,0.7412667
2004,0.7166872
2005,0.7700806
2006,0.8455282
2007,0.7898915
2008,0.7557905
2009,0.7515081
2010,0.7989984
2011,0.9565024
2012,0.9731698
2013,0.8160425
2014,0.8125036
2015,0.8217565
2016,0.8372515
2017,0.8464989
2018,0.8575892
2019,0.9043892
2020,0.9347599
2021,0.9285077
2022,0.9223166
2023,0.9285344
2024,0.9221685
2025,0.8435706
2026,0.9302487
2027,1.000322
2028,1.014401
2029,1.01287
2030,0.9649068
2031,1.022363
2032,0.9953312
2033,0.9511815
2034,0.9628192
2035,1.007391
2036,0.9415388
2037,0.903521
2038,0.9544315
2039,0.9642794
2040,0.9831964
2041,0.915554
2042,0.9371813
2043,0.8751479
2044,0.9106724
2045,0.8232923
2046,0.8375687
2047,0.979233
2048,0.9429284
2049,0.8781419
2050,0.8616638
2051,0.9695511
2052,0.974806
2053,0.9595084
2054,0.9525874
2055,0.9225138
2056,0.9215558
2057,0.8735897
2058,0.8918397
2059,0.8618269
2060,0.8093528
2061,0.800745
2062,0.8349466
2063,0.9457404
2064,0.9328342
2065,0.9933378
2066,0.9094059
2067,0.9568849
2068,0.9948958
2069,0.9534263
2070,0.8618851
2071,0.8806103
2072,0.8368283
2073,0.8815286
2074,0.902481
2075,0.8925766
2076,0.7582881
2077,0.7796323
2078,0.9049533
2079,1.007574
2080,1.012265
2081,1.00296
2082,0.9455627
2083,0.9692735
2084,0.9231162
2085,0.6584293
2086,0.7656515
2087,0.5900394
2088,0.6520237
2089,0.7542308
2090,0.8518164
2091,0.7660903
2092,0.6699204
2093,0.7837053
2094,0.94325
2095,1.001426
2096,0.9292529
2097,0.8764828
2098,0.7972931
