EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:00:42"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal100_cofF1
TimeSeries,new_data_weights_19742100_seal100_codF1
StartYear,1974

Data,TLC

Year,Value
1974,3.369972
1975,3.386581
1976,3.409409
1977,3.4155
1978,3.431331
1979,3.47511
1980,3.526844
1981,3.52274
1982,3.55748
1983,3.556579
1984,3.568333
1985,3.547599
1986,3.54265
1987,3.543287
1988,3.511519
1989,3.491552
1990,3.474976
1991,3.514651
1992,3.410787
1993,3.393248
1994,3.42821
1995,3.442651
1996,3.51026
1997,3.443699
1998,3.404574
1999,3.427565
2000,3.426039
2001,3.393649
2002,3.356032
2003,3.353102
2004,3.362199
2005,3.345758
2006,3.373719
2007,3.335282
2008,3.316277
2009,3.339391
2010,3.401488
2011,3.39604
2012,3.403322
2013,3.362772
2014,3.427067
2015,3.514592
2016,3.449487
2017,3.469679
2018,3.447734
2019,3.410473
2020,3.401107
2021,3.373958
2022,3.361498
2023,3.3504
2024,3.339807
2025,3.341407
2026,3.325743
2027,3.325939
2028,3.343167
2029,3.351908
2030,3.362601
2031,3.3507
2032,3.345402
2033,3.351226
2034,3.351292
2035,3.352968
2036,3.347949
2037,3.352087
2038,3.363554
2039,3.374299
2040,3.394501
2041,3.399758
2042,3.389408
2043,3.385807
2044,3.367806
2045,3.355
2046,3.382506
2047,3.373398
2048,3.387291
2049,3.41271
2050,3.403906
2051,3.390257
2052,3.39345
2053,3.397209
2054,3.395805
2055,3.425823
2056,3.426379
2057,3.415627
2058,3.405348
2059,3.399425
2060,3.393304
2061,3.398204
2062,3.404188
2063,3.399684
2064,3.417296
2065,3.406675
2066,3.40497
2067,3.425594
2068,3.42599
2069,3.420322
2070,3.415051
2071,3.411949
2072,3.414472
2073,3.412117
2074,3.446459
2075,3.463794
2076,3.444454
2077,3.440472
2078,3.440521
2079,3.429628
2080,3.43794
2081,3.413377
2082,3.411046
2083,3.405503
2084,3.401496
2085,3.392221
2086,3.378656
2087,3.374995
2088,3.368172
2089,3.360461
2090,3.349488
2091,3.356249
2092,3.361726
2093,3.36365
2094,3.377296
2095,3.387067
2096,3.374132
2097,3.369981
2098,3.363824
