EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:00:42"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal100_cofF1
TimeSeries,new_data_weights_19742100_seal100_codF1
StartYear,1974

Data,KemptonsQ

Year,Value
1974,0.5981598
1975,0.5817071
1976,0.5739936
1977,0.566918
1978,0.5695558
1979,0.5730021
1980,0.5710037
1981,0.5698763
1982,0.5654415
1983,0.564075
1984,0.5695049
1985,0.5811665
1986,0.595679
1987,0.6146907
1988,0.6405066
1989,0.6472722
1990,0.6270563
1991,0.6365702
1992,0.6589963
1993,0.6571532
1994,0.6496432
1995,0.652219
1996,0.679024
1997,0.7333682
1998,0.7620839
1999,0.6845193
2000,0.6855578
2001,0.7373507
2002,0.7785358
2003,0.7412667
2004,0.7166872
2005,0.7700806
2006,0.8455282
2007,0.7898915
2008,0.7557905
2009,0.7515081
2010,0.7989984
2011,0.9565024
2012,0.9731697
2013,0.8160425
2014,0.8331087
2015,0.8926167
2016,0.9084147
2017,0.9390256
2018,1.011093
2019,1.030124
2020,1.023616
2021,1.026113
2022,1.02479
2023,1.026485
2024,0.9886236
2025,1.031988
2026,1.07429
2027,1.081723
2028,1.10382
2029,1.05705
2030,1.078609
2031,1.194302
2032,1.192445
2033,1.128186
2034,1.042388
2035,1.126686
2036,1.216976
2037,1.244706
2038,1.255427
2039,1.227586
2040,1.223078
2041,1.202232
2042,1.197034
2043,1.172471
2044,1.219606
2045,1.232256
2046,1.273607
2047,1.300611
2048,1.24053
2049,1.26632
2050,1.308487
2051,1.263483
2052,1.232761
2053,1.262757
2054,1.275398
2055,1.313278
2056,1.332472
2057,1.342244
2058,1.356651
2059,1.389294
2060,1.356886
2061,1.301881
2062,1.298811
2063,1.30012
2064,1.326744
2065,1.327083
2066,1.267678
2067,1.282409
2068,1.32873
2069,1.331424
2070,1.313697
2071,1.31148
2072,1.312022
2073,1.260877
2074,1.25161
2075,1.325314
2076,1.355664
2077,1.342213
2078,1.34335
2079,1.328038
2080,1.3579
2081,1.36455
2082,1.313143
2083,1.284588
2084,1.287126
2085,1.268758
2086,1.201549
2087,1.122206
2088,1.130773
2089,1.151242
2090,1.17284
2091,1.263222
2092,1.325998
2093,1.326459
2094,1.312492
2095,1.309429
2096,1.225356
2097,1.191451
2098,1.279628
