EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 16:27:29"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF03
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF03_seal100
StartYear,1974

Data,TLC

Year,Value
1974,3.369971
1975,3.386581
1976,3.40941
1977,3.4155
1978,3.431331
1979,3.47511
1980,3.526843
1981,3.52274
1982,3.55748
1983,3.556579
1984,3.568333
1985,3.547599
1986,3.54265
1987,3.543287
1988,3.511519
1989,3.491552
1990,3.474976
1991,3.514651
1992,3.410787
1993,3.393248
1994,3.42821
1995,3.442651
1996,3.510261
1997,3.443699
1998,3.404574
1999,3.427565
2000,3.42604
2001,3.39365
2002,3.356032
2003,3.353102
2004,3.362199
2005,3.345758
2006,3.373719
2007,3.335282
2008,3.316277
2009,3.339391
2010,3.401489
2011,3.39604
2012,3.403322
2013,3.362772
2014,3.392933
2015,3.388583
2016,3.417361
2017,3.425748
2018,3.446309
2019,3.473413
2020,3.461657
2021,3.450753
2022,3.436349
2023,3.433372
2024,3.428371
2025,3.430243
2026,3.411505
2027,3.399616
2028,3.373433
2029,3.381658
2030,3.39941
2031,3.41613
2032,3.408511
2033,3.431364
2034,3.435578
2035,3.42011
2036,3.431784
2037,3.403017
2038,3.416836
2039,3.407238
2040,3.398635
2041,3.432572
2042,3.430386
2043,3.423875
2044,3.439469
2045,3.423082
2046,3.403546
2047,3.39827
2048,3.390841
2049,3.397654
2050,3.433934
2051,3.430063
2052,3.415744
2053,3.417042
2054,3.417661
2055,3.411517
2056,3.440199
2057,3.415725
2058,3.428329
2059,3.441467
2060,3.414425
2061,3.408305
2062,3.415763
2063,3.384795
2064,3.387646
2065,3.397633
2066,3.416669
2067,3.447742
2068,3.458887
2069,3.448643
2070,3.455253
2071,3.454927
2072,3.436337
2073,3.418787
2074,3.406842
2075,3.390615
2076,3.402234
2077,3.410185
2078,3.402761
2079,3.420049
2080,3.401498
2081,3.42833
2082,3.493442
2083,3.516038
2084,3.487267
2085,3.471471
2086,3.448024
2087,3.410135
2088,3.404999
2089,3.359918
2090,3.343611
2091,3.349377
2092,3.354565
2093,3.419404
2094,3.387244
2095,3.445018
2096,3.420831
2097,3.467907
2098,3.524134
