EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:35:35"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal1_cofF1
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF1_seal1
StartYear,1974

Data,KemptonsQ

Year,Value
1974,0.5981598
1975,0.5817071
1976,0.5739936
1977,0.566918
1978,0.5695558
1979,0.5730021
1980,0.5710037
1981,0.5698763
1982,0.5654416
1983,0.564075
1984,0.5695049
1985,0.5811665
1986,0.595679
1987,0.6146907
1988,0.6405066
1989,0.6472722
1990,0.6270563
1991,0.6365702
1992,0.6589963
1993,0.6571532
1994,0.6496432
1995,0.6522189
1996,0.679024
1997,0.7333682
1998,0.7620839
1999,0.6845193
2000,0.6855578
2001,0.7373507
2002,0.7785358
2003,0.7412667
2004,0.7166872
2005,0.7700806
2006,0.8455282
2007,0.7898915
2008,0.7557905
2009,0.7515081
2010,0.7989984
2011,0.9565024
2012,0.9731697
2013,0.8160424
2014,0.7976145
2015,0.8183017
2016,0.8209029
2017,0.8149466
2018,0.8197903
2019,0.8316078
2020,0.8407106
2021,0.8635214
2022,0.8698002
2023,0.8558742
2024,0.848248
2025,0.8560867
2026,0.8568866
2027,0.8473147
2028,0.8317638
2029,0.8161749
2030,0.810613
2031,0.8176337
2032,0.8153983
2033,0.8177645
2034,0.8384632
2035,0.8353665
2036,0.8558195
2037,0.8654259
2038,0.8388277
2039,0.8296527
2040,0.8257857
2041,0.805664
2042,0.8099546
2043,0.8197363
2044,0.820941
2045,0.8274704
2046,0.8099341
2047,0.8235219
2048,0.8261555
2049,0.820325
2050,0.8411736
2051,0.8436294
2052,0.8268787
2053,0.8250054
2054,0.8287442
2055,0.8091433
2056,0.8043249
2057,0.8069479
2058,0.8183842
2059,0.824683
2060,0.8210621
2061,0.8212945
2062,0.8169529
2063,0.8234188
2064,0.8284146
2065,0.8153898
2066,0.7996409
2067,0.8083148
2068,0.8213897
2069,0.8175898
2070,0.8145255
2071,0.8122618
2072,0.8125798
2073,0.8126993
2074,0.8049167
2075,0.7913521
2076,0.8017201
2077,0.8009902
2078,0.7999227
2079,0.8174815
2080,0.8049566
2081,0.7990143
2082,0.8034938
2083,0.795166
2084,0.7981747
2085,0.7972602
2086,0.797581
2087,0.8049801
2088,0.7939019
2089,0.7918049
2090,0.7919208
2091,0.7710395
2092,0.787008
2093,0.7907473
2094,0.8113682
2095,0.826039
2096,0.8268592
2097,0.8181198
2098,0.822602
