EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 16:27:34"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF03
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF03_seal100
StartYear,1974

Data,KemptonsQ

Year,Value
1974,0.5981598
1975,0.5817071
1976,0.5739936
1977,0.566918
1978,0.5695558
1979,0.5730021
1980,0.5710037
1981,0.5698763
1982,0.5654415
1983,0.564075
1984,0.5695049
1985,0.5811665
1986,0.595679
1987,0.6146907
1988,0.6405066
1989,0.6472722
1990,0.6270563
1991,0.6365702
1992,0.6589963
1993,0.6571532
1994,0.6496432
1995,0.652219
1996,0.679024
1997,0.7333682
1998,0.7620839
1999,0.6845193
2000,0.6855578
2001,0.7373507
2002,0.7785358
2003,0.7412667
2004,0.7166872
2005,0.7700806
2006,0.8455282
2007,0.7898915
2008,0.7557905
2009,0.7515081
2010,0.7989984
2011,0.9565024
2012,0.9731698
2013,0.8160425
2014,0.8333187
2015,0.883972
2016,0.8984731
2017,0.9299449
2018,0.9562693
2019,0.9718155
2020,0.9875607
2021,0.9714496
2022,0.9530518
2023,0.9483125
2024,0.9300763
2025,0.9238014
2026,0.9242601
2027,0.922381
2028,0.9282251
2029,0.9254107
2030,0.9413042
2031,0.9479025
2032,0.9566228
2033,0.9594541
2034,0.9461473
2035,0.9428203
2036,0.9444094
2037,0.9613025
2038,0.969096
2039,0.9658253
2040,0.9485599
2041,0.9450018
2042,0.971438
2043,0.990541
2044,1.002173
2045,0.9961366
2046,1.006104
2047,0.9848618
2048,0.9699348
2049,0.9520695
2050,0.951968
2051,0.978763
2052,1.00142
2053,0.9875854
2054,0.9716839
2055,0.9623442
2056,0.9671249
2057,0.9887669
2058,1.008571
2059,1.0142
2060,1.022394
2061,1.022557
2062,0.9991258
2063,0.9819704
2064,0.9803977
2065,0.9920271
2066,0.9885881
2067,0.9662483
2068,0.9642506
2069,0.9873804
2070,0.9984236
2071,0.9905294
2072,0.9831383
2073,0.9728256
2074,0.9453418
2075,0.9306138
2076,0.9492781
2077,0.9739216
2078,0.9768219
2079,0.9792204
2080,0.9932785
2081,1.006635
2082,1.002305
2083,0.995858
2084,0.9985976
2085,1.007462
2086,1.017406
2087,1.024011
2088,1.026583
2089,1.04073
2090,1.059716
2091,1.05653
2092,1.037698
2093,1.02121
2094,1.008528
2095,0.9992948
2096,1.011178
2097,1.041332
2098,1.064812
